kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
relation,en,DebutDeL'equip,Debut De L'equip,Debut of the team,Debut Of The Team,Team Debut,0.9,0.0,0.0,0.0,0,0,0,Debut of the team,Debut of the team,mt_vote,2026-03-19T13:15:02,,,,,en,en,en,DebutOfTheTeam
relation,en,DedicatA,Dedicat A,Dedicated to,Dedicated to,Dedicated To,0.9,0.0,0.0,0.0,0,0,0,Dedicated to,Dedicated to,mt_vote,2026-03-19T13:15:03,,,,,en,en,en,DedicatedTo
relation,en,Demònim,Demònim,What the hell?,Daemon,Demonym,0.9,0.0,0.0,0.0,0,0,0,Demonym,Demonym,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.8371274471282959,salamandra,en,en,pl,Demonym
relation,en,Densitat,Densitat,Density,Density,Density,0.9,1.0,1.0,1.0,1,1,1,Density,Density,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.9388382434844972,0.9388382434844972,0.9388382434844972,nllb,da,da,da,Density
relation,en,DensitatDePoblació,Densitat De Població,Population density,Population Density,Population Density,0.9,1.0,1.0,1.0,1,1,1,Population Density,Population Density,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8994155526161194,0.9104699492454528,0.9104699492454528,madlad,de,da,da,PopulationDensity
relation,en,Derivada,Derivada,Derived,Derivative,Derived,0.9,0.7059,1.0,0.7059,0,1,0,Derived,Derived,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.850220799446106,0.8422914147377014,0.850220799446106,salamandra,de,de,de,Derived
relation,en,Descobert,Descobert,Discovered,Discover,Discovered,0.9,0.0,0.0,0.0,0,0,0,Discovered,Discovered,mt_vote,2026-03-19T13:15:05,,,,,en,en,en,Discovered
relation,en,Descobridor,Descobridor,Discovered,Discoverer,Finder,0.9,0.0,0.0,0.0,0,0,0,Discoverer,Discoverer,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.9156872034072876,,madlad,en,de,en,Discoverer
relation,en,Desenvolupador,Desenvolupador,Developer,Developer,Developer,0.9,0.0,0.0,0.0,0,0,0,Developer,Developer,mt_vote,2026-03-19T13:15:06,,,,,en,en,en,Developer
relation,en,DesplaçamentDelVaixell,Desplaçament Del Vaixell,Displacement of the ship,Ship Move,Displacement Of The Vessel,0.9,0.0,0.0,0.0,0,0,0,Displacement Of The Vessel,Displacement Of The Vessel,mt_vote,2026-03-19T13:15:07,,,,,en,en,en,DisplacementOfTheVessel
relation,en,DesplaçamentUtc,Desplaçament Utc,Displacement Utc,Utc Offset,UTC offset,0.9,0.0,0.0,0.0,0,0,0,Utc Offset,Utc Offset,mt_vote,2026-03-19T13:15:08,,,,,en,en,en,UtcOffset
relation,en,Director,Director,Director,Director,Director,0.9,0.0,0.0,0.0,0,0,0,Director,Director,mt_vote,2026-03-19T13:15:08,,,,,en,en,en,Director
relation,en,DisciplinaAcadèmica,Disciplina Acadèmica,Academic discipline,Academic discipline,Academic Discipline,0.9,0.0,0.0,0.0,0,0,0,Academic discipline,Academic discipline,mt_vote,2026-03-19T13:15:09,,,,,en,en,en,AcademicDiscipline
relation,en,Disposició,Disposició,Disposition,Layout,Layout,0.9,0.0,0.0,0.0,0,0,0,Layout,Layout,mt_vote,2026-03-19T13:15:09,,,,,en,en,en,Layout
relation,en,DispositiuSimilar,Dispositiu Similar,Similar device,Similar Device,Similar Device,0.9,0.0,0.0,0.0,0,0,0,Similar device,Similar device,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8143444657325745,,,nllb,fr,en,en,SimilarDevice
relation,en,Dissenyador,Dissenyador,Designer,Designer,Designer,0.9,0.0,0.0,0.0,0,0,0,Designer,Designer,mt_vote,2026-03-19T13:15:10,,,,,en,en,en,Designer
relation,en,DistribucióEtiqueta,Distribució Etiqueta,Distribution Label,Label Distribution,Distribution Label,0.9,0.0,0.0,0.0,0,0,0,Distribution Label,Distribution Label,mt_vote,2026-03-19T13:15:10,,,,,en,en,en,DistributionLabel
relation,en,Distribuïdor,Distribuïdor,Distributor,Distributor,Distributor,0.9,1.0,1.0,1.0,1,1,1,Distributor,Distributor,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.952704906463623,0.952704906463623,0.952704906463623,nllb,es,es,es,Distributor
relation,en,Districte,Districte,District,District,district,0.9,0.0,0.0,0.0,0,0,0,District,District,mt_vote,2026-03-19T13:15:11,,,,,en,en,en,District
relation,en,DistànciaEntreEixos,Distància Entre Eixos,Distance between axes,Distance Between Axis,Wheelbase,0.9,0.0,0.0,0.0,0,0,0,Distance between axes,Distance between axes,mt_vote,2026-03-19T13:15:12,,,,,en,en,en,DistanceBetweenAxes
relation,en,Divisió,Divisió,Division,Division,Division,0.9,0.0,0.0,0.0,0,0,0,Division,Division,mt_vote,2026-03-19T13:15:12,,,,,en,en,en,Division
relation,en,Diàmetre,Diàmetre,Diameters,Diameter,Diameter,0.9,0.0,0.0,0.0,0,0,0,Diameter,Diameter,mt_vote,2026-03-19T13:15:13,,,,,en,en,en,Diameter
relation,en,Edició,Edició,Published,Editing,Edition,0.9,0.0,0.0,0.0,0,0,0,Editing,Editing,mt_vote,2026-03-19T13:15:13,,,,,en,en,en,Editing
relation,en,EdificiSignificatiu,Edifici Significatiu,Significant building,Significant Building,Significant Building,0.9,1.0,1.0,1.0,1,1,1,Significant Building,Significant Building,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.7517812252044678,0.7850638031959534,0.7850638031959534,madlad,fr,fr,fr,SignificantBuilding
relation,en,Editor,Editor,Publisher,Editor,Editor,0.9,0.0,0.0,0.0,0,0,0,Editor,Editor,mt_vote,2026-03-19T13:15:14,,,,,en,en,en,Editor
relation,en,ElDestí,El Destí,The Fate,El Destí,Fate,0.9,0.0,0.0,0.0,0,0,0,El Destí,El Destí,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,1.0000001192092896,,madlad,en,es,en,ElDestí
relation,en,ElevacióPerSobreDelNivellDelMar,Elevació Per Sobre Del Nivell Del Mar,Elevation from Sea Level,Elevation Above Sea Level,Elevation Above Sea Level,0.9,0.0,0.0,1.0,0,0,1,Elevation Above Sea Level,Elevation Above Sea Level,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.8231812715530396,0.8231812715530396,salamandra,en,fr,fr,ElevationAboveSeaLevel
relation,en,ElevacióSobreElNivellDelMarEnMetres,Elevació Sobre El Nivell Del Mar En Metres,Elevation from sea level in metres,Elevation above sea level in meters,Elevation Above Sea Level In Meters,0.9,0.0,0.0,0.0,0,0,0,Elevation Above Sea Level In Meters,Elevation Above Sea Level In Meters,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.8759593963623047,salamandra,en,en,fr,ElevationAboveSeaLevelInMeters
relation,en,ElevacióSobreElNivellDelMarEnPeus,Elevació Sobre El Nivell Del Mar En Peus,Elevation from sea level in Peus,Elevation above sea level in feet,Elevation Above Sea Level In Feet,0.9,0.0,0.0,0.0,0,0,0,Elevation Above Sea Level In Feet,Elevation Above Sea Level In Feet,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.7983660697937012,salamandra,en,en,fr,ElevationAboveSeaLevelInFeet
relation,en,EmpresaMatriu,Empresa Matriu,Parent company,Parent Company,Parent Company,0.9,0.0,0.0,0.0,0,0,0,Parent company,Parent company,mt_vote,2026-03-19T13:15:18,,,,,en,en,en,ParentCompany
relation,en,EnCàrrecMentrePrimerMinistre,En Càrrec Mentre Primer Ministre,En Carrec While Prime Minister,In Office While Prime Minister,In Charge While Prime Minister,0.9,0.0,0.0,0.0,0,0,0,En Carrec While Prime Minister,En Carrec While Prime Minister,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8099305033683777,,,nllb,fr,en,en,EnCarrecWhilePrimeMinister
relation,en,Entrenador,Entrenador,Coach,Coach,Trainer,0.9,0.0,0.0,0.0,0,0,0,Coach,Coach,mt_vote,2026-03-19T13:15:19,,,,,en,en,en,Coach
relation,en,EntrenadorAvió,Entrenador Avió,Aircraft trainer,Trainer Airplane,Trainer Aircraft,0.9,0.0,0.0,0.0,0,0,0,Trainer Aircraft,Trainer Aircraft,mt_vote,2026-03-19T13:15:19,,,,,en,en,en,TrainerAircraft
relation,en,EquipDeLaUniversitat,Equip De La Universitat,University team,Equip de la Universitat,University Team,0.9,0.0,0.0,0.0,0,0,0,Equip de la Universitat,Equip de la Universitat,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.9833781123161316,,madlad,en,ca,en,EquipDeLaUniversitat
relation,en,EscollidaD'Esborrany,Escollida D'Esborrany,Selected by Esborrany,Draft Choice,Selected From Draft,0.9,0.0,0.0,0.0,0,0,0,Selected From Draft,Selected From Draft,mt_vote,2026-03-19T13:15:20,,,,,en,en,en,SelectedFromDraft
relation,en,Escriptor,Escriptor,Writer,Writer,Writer,0.9,0.0,0.0,0.0,0,0,0,Writer,Writer,mt_vote,2026-03-19T13:15:21,,,,,en,en,en,Writer
relation,en,EsportsOferts,Esports Oferts,Sports Offered,Sports offers,Sports Offered,0.9,0.0,0.0,0.0,0,0,0,Sports Offered,Sports Offered,mt_vote,2026-03-19T13:15:21,,,,,en,en,en,SportsOffered
relation,en,Establert,Establert,Established,Established,Established,0.9,1.0,1.0,1.0,1,1,1,Established,Established,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8475247025489807,0.8475247025489807,0.8475247025489807,nllb,es,es,es,Established
relation,en,EstacióGermana,Estació Germana,German station,Estació Germana,Sister Station,0.9,0.0,0.0,0.0,0,0,0,Estació Germana,Estació Germana,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,1.0,,madlad,en,ca,en,EstacióGermana
relation,en,Estadi,Estadi,Stage,Estadi,Stadium,0.9,0.0,0.0,0.0,0,0,0,Estadi,Estadi,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,1.0,,madlad,en,es,en,Estadi
relation,en,Estat,Estat,State,State,Status,0.9,0.0,0.0,0.0,0,0,0,State,State,mt_vote,2026-03-19T13:15:23,,,,,en,en,en,State
relation,en,EstatD'Origen,Estat D'Origen,State of origin,Origin State,State of Origin,0.9,0.0,0.0,0.0,0,0,0,State of origin,State of origin,mt_vote,2026-03-19T13:15:23,,,,,en,en,en,StateOfOrigin
relation,en,Estatut,Estatut,The Statute,Statute,Statute,0.9,0.0,0.0,0.0,0,0,0,Statute,Statute,mt_vote,2026-03-19T13:15:24,,,,,en,en,en,Statute
relation,en,EstilArquitectònic,Estil Arquitectònic,Architectural style,Architectural Style,Architectural Style,0.9,1.0,1.0,1.0,1,1,1,Architectural Style,Architectural Style,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.817706823348999,0.8296036720275879,0.8296036720275879,madlad,fr,fr,fr,ArchitecturalStyle
relation,en,EstilDelCos,Estil Del Cos,Body style,Body Style,Body Style,0.9,0.0,0.0,0.0,0,0,0,Body style,Body style,mt_vote,2026-03-19T13:15:25,,,,,en,en,en,BodyStyle
relation,en,EstudiantDeDoctorat,Estudiant De Doctorat,Doctoral student,Doctoral student,Doctoral Student,0.9,0.0,0.0,0.0,0,0,0,Doctoral student,Doctoral student,mt_vote,2026-03-19T13:15:25,,,,,en,en,en,DoctoralStudent
relation,en,EstàAlSeuNord-est,Està Al Seu Nord-est,It's in the Northeast Seat.,It's in your northeast.,It is located in the northeast.,0.9,0.0,0.0,0.0,0,0,0,It's in the Northeast Seat.,It's in the Northeast Seat.,mt_vote,2026-03-19T13:15:26,,,,,en,en,en,It'sInTheNortheastSeat.
relation,en,EtapesDelCoet,Etapes Del Coet,Stages of the Rocket,Stages of the Coet,Stages Of The Rocket,0.9,0.0,0.0,0.0,0,0,0,Stages of the Rocket,Stages of the Rocket,mt_vote,2026-03-19T13:15:27,,,,,en,en,en,StagesOfTheRocket
relation,en,EtiquetaDelRegistre,Etiqueta Del Registre,Label of the Registry,Log Label,Registry Tag,0.9,0.0,0.0,0.0,0,0,0,Log Label,Log Label,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.6036511063575745,,madlad,en,da,en,LogLabel
relation,en,Fabricant,Fabricant,Manufacturer,Manufacturer,Manufacturer,0.9,0.0,0.0,0.0,0,0,0,Manufacturer,Manufacturer,mt_vote,2026-03-19T13:15:28,,,,,en,en,en,Manufacturer
relation,en,FactorD'Impacte,Factor D'Impacte,Factor of Impact,Impact factor,Impact Factor,0.9,0.0,0.0,0.0,0,0,0,Impact factor,Impact factor,mt_vote,2026-03-19T13:15:29,,,,,en,en,en,ImpactFactor
relation,en,FalladesParcials,Fallades Parcials,Partial Failures,Partial Failures,Partial Failures,0.9,0.0,0.0,0.0,0,0,0,Partial Failures,Partial Failures,mt_vote,2026-03-19T13:15:29,,,,,en,en,en,PartialFailures
relation,en,Família,Família,Family,Family,Family,0.9,0.0,0.0,0.0,0,0,0,Family,Family,mt_vote,2026-03-19T13:15:29,,,,,en,en,en,Family
relation,en,Festa,Festa,Party,Party,Holiday,0.9,0.0,0.0,0.0,0,0,0,Party,Party,mt_vote,2026-03-19T13:15:30,,,,,en,en,en,Party
relation,en,Formació,Formació,Training,Training,Training,0.9,0.0,0.0,0.0,0,0,0,Training,Training,mt_vote,2026-03-19T13:15:30,,,,,en,en,en,Training
relation,en,Format,Format,Format,Format,Format,0.9,0.0,0.0,0.0,0,0,0,Format,Format,mt_vote,2026-03-19T13:15:31,,,,,en,en,en,Format
relation,en,Freqüència,Freqüència,Frequency,Frequency,Frequency,0.9,0.0,0.0,0.0,0,0,0,Frequency,Frequency,mt_vote,2026-03-19T13:15:31,,,,,en,en,en,Frequency
relation,en,Funció,Funció,Function,Function,Function,0.9,0.0,0.0,0.0,0,0,0,Function,Function,mt_vote,2026-03-19T13:15:31,,,,,en,en,en,Function
relation,en,Fundador,Fundador,Founder,Founder,Founder,0.9,0.0,0.0,0.0,0,0,0,Founder,Founder,mt_vote,2026-03-19T13:15:32,,,,,en,en,en,Founder
relation,en,FundatPer,Fundat Per,Founded by,Founded By,Founded By,0.9,0.0,0.0,0.0,0,0,0,Founded by,Founded by,mt_vote,2026-03-19T13:15:32,,,,,en,en,en,FoundedBy
relation,en,Fòssil,Fòssil,Fossil,Fossil,Fossil,0.9,0.0,0.0,0.0,0,0,0,Fossil,Fossil,mt_vote,2026-03-19T13:15:33,,,,,en,en,en,Fossil
relation,en,Gerent,Gerent,Manager,Manager,Manager,0.9,0.0,0.0,0.0,0,0,0,Manager,Manager,mt_vote,2026-03-19T13:15:33,,,,,en,en,en,Manager
relation,en,GerentGeneral,Gerent General,General manager,Gerent General,General Manager,0.9,0.0,0.0,0.0,0,0,0,General manager,General manager,mt_vote,2026-03-19T13:15:34,,,,,en,en,en,GeneralManager
relation,en,Grans,Grans,Large,Grans,Grains,0.9,0.0,0.0,0.0,0,0,0,Grans,Grans,mt_vote,2026-03-19T13:15:34,,,,,en,en,en,Grans
relation,en,Greix,Greix,Grease,Grease,Fat,0.9,0.0,0.0,0.0,0,0,0,Grease,Grease,mt_vote,2026-03-19T13:15:34,,,,,en,en,en,Grease
relation,en,GrupÈtnic,Grup Ètnic,Ethnic group,Ethnic Group,Ethnic Group,0.9,0.0,0.0,0.0,0,0,0,Ethnic group,Ethnic group,mt_vote,2026-03-19T13:15:35,,,,,en,en,en,EthnicGroup
relation,en,Guarnició,Guarnició,Garrison,Garnition,Garnish,0.9,0.0,0.0,0.0,0,0,0,Garrison,Garrison,mt_vote,2026-03-19T13:15:35,,,,,en,en,en,Garrison
relation,en,Gènere,Gènere,Gender,Gender,Gender,0.9,1.0,1.0,1.0,1,1,1,Gender,Gender,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8460090160369873,0.8460090160369873,0.8460090160369873,nllb,de,de,de,Gender
relation,en,GènereLiterari,Gènere Literari,Literary genre,Genre Literary,Literary Genre,0.9,0.0,0.0,0.0,0,0,0,Genre Literary,Genre Literary,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.8237978219985962,,madlad,en,sv,en,GenreLiterary
relation,en,Helicòpter,Helicòpter,Helicopter,Helicopter,Helicopter,0.9,0.0,0.0,0.0,0,0,0,Helicopter,Helicopter,mt_vote,2026-03-19T13:15:37,,,,,en,en,en,Helicopter
relation,en,HidratDeCarboni,Hidrat De Carboni,Hydrate of Carbon,Hidrat de carboni,Carbohydrate,0.9,0.0,0.0,0.0,0,0,0,Hidrat de carboni,Hidrat de carboni,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.936246931552887,,madlad,en,ca,en,HidratDeCarboni
relation,en,Himne,Himne,Hymn,Anthem,Anthem,0.9,0.0,0.0,0.0,0,0,0,Anthem,Anthem,mt_vote,2026-03-19T13:15:38,,,,,en,en,en,Anthem
relation,en,HubAeroport,Hub Aeroport,Hub Airport,Hub Aeroport,Hub Airport,0.9,0.8696,1.0,0.8696,0,1,0,Hub Airport,Hub Airport,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.9582289457321168,1.0,0.9582289457321168,salamandra,pl,pl,pl,HubAirport
relation,en,IataIdentificadorDeLocalització,Iata Identificador De Localització,Location identifier of the yacht,Iata Location Identifier,IATA Location Identifier,0.9,0.0,0.0,0.0,0,0,0,Iata Location Identifier,Iata Location Identifier,mt_vote,2026-03-19T13:15:39,,,,,en,en,en,IataLocationIdentifier
relation,en,IdentificadorDeLocalització,Identificador De Localització,Location identifier,Location Identifier,Location Identifier,0.9,0.0,0.0,0.0,0,0,0,Location identifier,Location identifier,mt_vote,2026-03-19T13:15:40,,,,,en,en,en,LocationIdentifier
relation,en,IdentificadorDeLocalitzacióIcao,Identificador De Localització Icao,Location identifier Icao,Icao Location Identifier,Icao Location Identifier,0.9,0.7917,0.7917,1.0,0,0,1,Icao Location Identifier,Icao Location Identifier,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.9504244327545166,0.9434291124343872,0.9434291124343872,salamandra,fr,pt,pt,IcaoLocationIdentifier
relation,en,ImdbId,Imdb Id,Imdb id,Imdb Id,Imdb Id,0.9,0.0,0.0,0.0,0,0,0,Imdb id,Imdb id,mt_vote,2026-03-19T13:15:41,,,,,en,en,en,ImdbId
relation,en,Indústria,Indústria,Manufacturing,Industry 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10,Industry,0.9,0.0,0.0,0.0,0,0,0,Industry,Industry,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.9461102485656738,salamandra,en,en,et,Industry
relation,en,Infant,Infant,Child,Infant,Infant,0.9,0.0,0.0,0.0,0,0,0,Infant,Infant,mt_vote,2026-03-19T13:15:43,,,,,en,en,en,Infant
relation,en,InfluenciatPer,Influenciat Per,Influenced by,Influenced By,Influenced By,0.9,0.0,0.0,0.0,0,0,0,Influenced by,Influenced by,mt_vote,2026-03-19T13:15:44,,,,,en,en,en,InfluencedBy
relation,en,Ingredient,Ingredient,Ingredient,Ingredient,Ingredient,0.9,1.0,1.0,1.0,1,1,1,Ingredient,Ingredient,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,1.000000238418579,1.000000238418579,1.000000238418579,nllb,de,de,de,Ingredient
relation,en,Ingressos,Ingressos,Revenue,Ingressos,Revenue,0.9,0.0,0.0,0.0,0,0,0,Revenue,Revenue,mt_vote,2026-03-19T13:15:45,,,,,en,en,en,Revenue
relation,en,IngressosNets,Ingressos Nets,Net income,Tickets for Nets,Net Income,0.9,0.0,0.0,0.0,0,0,0,Net income,Net income,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.5942103266716003,,,nllb,da,en,en,NetIncome
relation,en,IngressosOperatius,Ingressos Operatius,Operating income,Operating income,Operating Income,0.9,0.0,0.0,0.0,0,0,0,Operating income,Operating income,mt_vote,2026-03-19T13:15:46,,,,,en,en,en,OperatingIncome
relation,en,Inquilí,Inquilí,Tenant,Inquilí,Tenant,0.9,0.0,0.0,0.0,0,0,0,Inquilí,Inquilí,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,1.0000001192092896,,madlad,en,cs,en,Inquilí
relation,en,Instrument,Instrument,The instrument,Instrument,Instrument,0.9,0.0,0.0,0.0,0,0,0,Instrument,Instrument,mt_vote,2026-03-19T13:15:47,,,,,en,en,en,Instrument
relation,en,Jurisdicció,Jurisdicció,Jurisdiction,Jurisdiction,Jurisdiction,0.9,0.0,0.0,0.0,0,0,0,Jurisdiction,Jurisdiction,mt_vote,2026-03-19T13:15:47,,,,,en,en,en,Jurisdiction
relation,en,LaMajoriaDeCampions,La Majoria De Campions,Most of the Champions,The majority of champions,Most Champions,0.9,0.0,0.0,0.0,0,0,0,Most of the Champions,Most of the Champions,mt_vote,2026-03-19T13:15:48,,,,,en,en,en,MostOfTheChampions
relation,en,LançamentDeVaixell,Lançament De Vaixell,Launched by Vaixell,Ship Launch,Boat Launch,0.9,0.0,0.0,0.0,0,0,0,Ship Launch,Ship Launch,mt_vote,2026-03-19T13:15:48,,,,,en,en,en,ShipLaunch
relation,en,Legislatura,Legislatura,Legislation,Legislature,Legislature,0.9,0.0,0.0,0.0,0,0,0,Legislature,Legislature,mt_vote,2026-03-19T13:15:49,,,,,en,en,en,Legislature
relation,en,Lema,Lema,Lema,Lema,Motto,0.9,0.0,0.0,0.0,0,0,0,Lema,Lema,mt_vote,2026-03-19T13:15:50,,,,,en,en,en,Lema
relation,en,LlançamentsFallits,Llançaments Fallits,Failed launches,Failed Launches,Failed Releases,0.9,0.0,0.0,0.0,0,0,0,Failed launches,Failed launches,mt_vote,2026-03-19T13:15:50,,,,,en,en,en,FailedLaunches
relation,en,Llengua,Llengua,Language,Language,Language,0.9,0.0,0.0,0.0,0,0,0,Language,Language,mt_vote,2026-03-19T13:15:51,,,,,en,en,en,Language
relation,en,LlenguaOficial,Llengua Oficial,Official language,Official language,Official Language,0.9,1.0,1.0,1.0,1,1,1,Official Language,Official Language,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8322033882141113,0.8322033882141113,0.8470498919487,salamandra,es,es,es,OfficialLanguage
relation,en,Lliga,Lliga,Get on the phone.,Lliga,League,0.9,0.0,0.0,0.0,0,0,0,League,League,mt_vote,2026-03-19T13:15:51,,,,,en,en,en,League
relation,en,Lloc,Lloc,Location,Location,Location,0.9,0.0,0.0,0.0,0,0,0,Location,Location,mt_vote,2026-03-19T13:15:52,,,,,en,en,en,Location
relation,en,LlocDeFundació,Lloc De Fundació,Location of Foundation,Foundation Place,Foundation Site,0.9,0.0,0.0,0.0,0,0,0,Foundation Site,Foundation Site,mt_vote,2026-03-19T13:15:52,,,,,en,en,en,FoundationSite
relation,en,LlocDeLaMort,Lloc De La Mort,Place of Death,Place of Death,Place Of Death,0.9,0.0,0.0,0.0,0,0,0,Place of Death,Place of Death,mt_vote,2026-03-19T13:15:53,,,,,en,en,en,PlaceOfDeath
relation,en,LlocDeLlançament,Lloc De Llançament,Launch site,Launch Location,Launch Site,0.9,0.0,0.0,0.0,0,0,0,Launch site,Launch site,mt_vote,2026-03-19T13:15:53,,,,,en,en,en,LaunchSite
relation,en,LlocDeNaixement,Lloc De Naixement,Place of Birth,Place of Birth,Place of Birth,0.9,0.0,0.0,0.0,0,0,0,Place of Birth,Place of Birth,mt_vote,2026-03-19T13:15:54,,,,,en,en,en,PlaceOfBirth
relation,en,LlocWeb,Lloc Web,The website,Website,Website,0.9,0.0,0.0,0.0,0,0,0,Website,Website,mt_vote,2026-03-19T13:15:54,,,,,en,en,en,Website
relation,en,LlogatersActuals,Llogaters Actuals,Current tenants,Current Tenants,Current Tenants,0.9,0.0,0.0,0.0,0,0,0,Current tenants,Current tenants,mt_vote,2026-03-19T13:15:55,,,,,en,en,en,CurrentTenants
relation,en,Longitud,Longitud,Length,Longitude,Length,0.9,0.0,0.0,0.0,0,0,0,Longitude,Longitude,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,0.9613958597183228,,madlad,en,et,en,Longitude
relation,en,LongitudDeLa4aPistaEnPeus,Longitud De La4a Pista En Peus,Length of the 4th track,Length Of The 4th Track In Feet,4th Runway Length In Feet,0.9,0.0,0.0,0.0,0,0,0,4th Runway Length In Feet,4th Runway Length In Feet,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.7167773842811584,salamandra,en,en,fr,4thRunwayLengthInFeet
relation,en,LongitudDeLaPista,Longitud De La Pista,Length of the runway,Length of the Track,Runway Length,0.9,0.0,0.0,0.0,0,0,0,Runway Length,Runway Length,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.5922927856445312,salamandra,en,en,fr,RunwayLength
relation,en,LongitudDeLaPrimeraPistaEnPeus,Longitud De La Primera Pista En Peus,Length of the first runway at Peus,Length of First Track in Feet,First Run Length In Feet,0.9,0.0,0.0,0.0,0,0,0,First Run Length In Feet,First Run Length In Feet,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,,0.7299283742904663,salamandra,en,en,fr,FirstRunLengthInFeet
relation,en,Líder,Líder,Leader,Leader,Leader,0.9,0.0,0.0,0.0,0,0,0,Leader,Leader,mt_vote,2026-03-19T13:15:58,,,,,en,en,en,Leader
relation,en,LíderPartit,Líder Partit,Party leader,Party Leader,Leader Party,0.9,0.0,0.0,0.0,0,0,0,Party leader,Party leader,mt_vote,2026-03-19T13:15:58,,,,,en,en,en,PartyLeader
relation,en,LíderTítol,Líder Títol,Leader Title,Leader Title,Leader Title,0.9,0.0,0.0,0.0,0,0,0,Leader Title,Leader Title,mt_vote,2026-03-19T13:15:59,,,,,en,en,en,LeaderTitle
relation,en,MagnitudAbsoluta,Magnitud Absoluta,Absolute magnitude,Absolute Magnitude,Absolute Magnitude,0.9,0.0,0.0,0.0,0,0,0,Absolute magnitude,Absolute magnitude,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,0.8956907987594604,,,nllb,et,en,en,AbsoluteMagnitude
relation,en,MaidenFlight,Maiden Flight,Maiden Flight,Maiden Flight,Maiden Flight,0.9,1.0,1.0,1.0,1,1,1,Maiden Flight,Maiden Flight,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,1.0,1.0,1.0,nllb,de,de,de,MaidenFlight
relation,en,MaidenVoyage,Maiden Voyage,The Maiden Voyage,Maiden Voyage,Maiden Voyage,0.9,0.0,0.0,1.0,0,0,1,Maiden Voyage,Maiden Voyage,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:06,,1.0,1.0,salamandra,en,de,de,MaidenVoyage
relation,en,Mascota,Mascota,Pets,Mascota,Pet,0.9,0.0,0.0,0.0,0,0,0,Pet,Pet,mt_vote,2026-03-19T13:16:01,,,,,en,en,en,Pet
relation,en,Massa,Massa,Too much,Mass,Mass,0.9,0.0,0.0,0.0,0,0,0,Mass,Mass,mt_vote,2026-03-19T13:16:01,,,,,en,en,en,Mass
relation,en,Material,Material,Materials,Material,Material,0.9,0.0,0.0,0.0,0,0,0,Material,Material,mt_vote,2026-03-19T13:16:02,,,,,en,en,en,Material
relation,en,MembreDeLaBanda,Membre De La Banda,Member of the Band,Member of the band,Band Member,0.9,0.0,0.0,0.0,0,0,0,Member of the Band,Member of the Band,mt_vote,2026-03-19T13:16:02,,,,,en,en,en,MemberOfTheBand
