kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,en,1r_Regiment_de_Cavalleria_Voluntària_de_Nou_Mèxic,1r Regiment de Cavalleria Voluntària de Nou Mèxic,1st New Mexico Volunteer Cavalry Regiment,1st New Mexico Volunteer Cavalry Regiment,1st New Mexico Volunteer Cavalry Regiment,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1st New Mexico Volunteer Cavalry Regiment,1st New Mexico Volunteer Cavalry Regiment,mt_vote,2026-03-18T12:31:36,,,,,en,en,en,1st_New_Mexico_Volunteer_Cavalry_Regiment
entity,en,2,2,,,,0.9,,,,,,,,2,passthrough_number_symbols,2026-03-18T12:31:36,,,,,und,und,und,2
entity,en,2.032,2.032,,,,0.9,,,,,,,,2.032,passthrough_number_symbols,2026-03-18T12:31:36,,,,,und,und,und,2.032
entity,en,2.0_(grams_per_centímetre_cúbic),2.0 (grams per centímetre cúbic),2.0 (grams for each cubic centimeter),2.0 (grams per cubic centimeter),2.0 (grams per cubic centimeter),0.9,0.8696,0.8696,1.0,0.0,0.0,1.0,2.0 (grams per cubic centimeter),2.0 (grams per cubic centimeter),mt_vote,2026-03-18T12:31:42,,,,,en,en,en,2.0_(grams_per_cubic_centimeter)
entity,en,2.4_(litres),2.4 (litres),2.4 (liters),2.4 (litres),2.4 (litres),0.9,0.0,0.0,1.0,0.0,0.0,1.0,2.4 (litres),2.4 (litres),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,1.0,1.0,salamandra,en,fr,fr,2.4_(litres)
entity,en,2.5_(litres),2.5 (litres),Of a capacity not exceeding 2 litres,2.5 (litres),2.5 (litres),0.9,0.0,0.0,1.0,0.0,0.0,1.0,2.5 (litres),2.5 (litres),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,1.0,1.0,salamandra,en,fr,fr,2.5_(litres)
entity,en,2.7_(quilograms),2.7 (quilograms),Weighing not less than 10 g/m2,2.7 (kilograms),2.7 (kilograms),0.9,0.0,0.0,1.0,0.0,0.0,1.0,2.7 (kilograms),2.7 (kilograms),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.7610485553741455,0.7610485553741455,salamandra,en,ro,ro,2.7_(kilograms)
entity,en,2/20,2/20,,,,0.9,,,,,,,,2/20,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2/20
entity,en,20,20,,,,0.9,,,,,,,,20,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,20
entity,en,2000,2000,,,,0.9,,,,,,,,2000,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2000
entity,en,2000-01-01,2000-01-01,,,,0.9,,,,,,,,2000-01-01,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2000-01-01
entity,en,2000000.0,2000000.0,,,,0.9,,,,,,,,2000000.0,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2000000.0
entity,en,2001,2001,,,,0.9,,,,,,,,2001,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2001
entity,en,2001-01-01,2001-01-01,,,,0.9,,,,,,,,2001-01-01,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2001-01-01
entity,en,2001-03-01,2001-03-01,,,,0.9,,,,,,,,2001-03-01,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2001-03-01
entity,en,2001-10-16,2001-10-16,,,,0.9,,,,,,,,2001-10-16,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2001-10-16
entity,en,2002-12-05,2002-12-05,,,,0.9,,,,,,,,2002-12-05,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2002-12-05
entity,en,2002-12-11,2002-12-11,,,,0.9,,,,,,,,2002-12-11,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2002-12-11
entity,en,2003,2003,,,,0.9,,,,,,,,2003,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2003
entity,en,2003-01-01,2003-01-01,,,,0.9,,,,,,,,2003-01-01,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2003-01-01
entity,en,2003-09-27,2003-09-27,,,,0.9,,,,,,,,2003-09-27,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2003-09-27
entity,en,2003.0,2003.0,,,,0.9,,,,,,,,2003.0,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2003.0
entity,en,2004,2004,,,,0.9,,,,,,,,2004,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004
entity,en,2004-01-22,2004-01-22,,,,0.9,,,,,,,,2004-01-22,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004-01-22
entity,en,2004-03-02,2004-03-02,,,,0.9,,,,,,,,2004-03-02,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004-03-02
entity,en,2004-07-14,2004-07-14,,,,0.9,,,,,,,,2004-07-14,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004-07-14
entity,en,2004-08-31,2004-08-31,,,,0.9,,,,,,,,2004-08-31,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004-08-31
entity,en,2004-10-22,2004-10-22,,,,0.9,,,,,,,,2004-10-22,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004-10-22
entity,en,2004-12-16,2004-12-16,,,,0.9,,,,,,,,2004-12-16,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004-12-16
entity,en,2004-12-18,2004-12-18,,,,0.9,,,,,,,,2004-12-18,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2004-12-18
entity,en,2005,2005,,,,0.9,,,,,,,,2005,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2005
entity,en,2005-04-06,2005-04-06,,,,0.9,,,,,,,,2005-04-06,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2005-04-06
entity,en,2005-04-07,2005-04-07,,,,0.9,,,,,,,,2005-04-07,passthrough_number_symbols,2026-03-18T12:31:56,,,,,und,und,und,2005-04-07
entity,en,2005-040A,2005-040A,2005-040A,2005-040A,2005-040A,0.9,1.0,1.0,1.0,1.0,1.0,1.0,2005-040A,2005-040A,mt_vote,2026-03-18T12:32:04,,,,,en,en,en,2005-040A
entity,en,2005-05-05,2005-05-05,,,,0.9,,,,,,,,2005-05-05,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2005-05-05
entity,en,2005-08-11,2005-08-11,,,,0.9,,,,,,,,2005-08-11,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2005-08-11
entity,en,2005-11-26,2005-11-26,,,,0.9,,,,,,,,2005-11-26,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2005-11-26
entity,en,2006,2006,,,,0.9,,,,,,,,2006,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2006
entity,en,2006-03-06,2006-03-06,,,,0.9,,,,,,,,2006-03-06,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2006-03-06
entity,en,2006-09-06,2006-09-06,,,,0.9,,,,,,,,2006-09-06,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2006-09-06
entity,en,2006-12-31,2006-12-31,,,,0.9,,,,,,,,2006-12-31,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2006-12-31
entity,en,2008-03-09,2008-03-09,,,,0.9,,,,,,,,2008-03-09,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2008-03-09
entity,en,2008-12-17,2008-12-17,,,,0.9,,,,,,,,2008-12-17,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2008-12-17
entity,en,2009,2009,,,,0.9,,,,,,,,2009,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2009
entity,en,2009-03-22,2009-03-22,,,,0.9,,,,,,,,2009-03-22,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2009-03-22
entity,en,2009-04-04,2009-04-04,,,,0.9,,,,,,,,2009-04-04,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2009-04-04
entity,en,2009-06-01,2009-06-01,,,,0.9,,,,,,,,2009-06-01,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2009-06-01
entity,en,2009-10-02,2009-10-02,,,,0.9,,,,,,,,2009-10-02,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2009-10-02
entity,en,2009-12-18,2009-12-18,,,,0.9,,,,,,,,2009-12-18,passthrough_number_symbols,2026-03-18T12:32:04,,,,,und,und,und,2009-12-18
entity,en,200_Plaça_Pública,200 Plaça Pública,200 public square,200 Public square,200 Public Square,0.9,1.0,1.0,1.0,1.0,1.0,1.0,200 public square,200 public square,mt_vote,2026-03-18T12:32:09,,,,,en,en,en,200_public_square
entity,en,2010-10-31,2010-10-31,,,,0.9,,,,,,,,2010-10-31,passthrough_number_symbols,2026-03-18T12:32:09,,,,,und,und,und,2010-10-31
entity,en,2011,2011,,,,0.9,,,,,,,,2011,passthrough_number_symbols,2026-03-18T12:32:09,,,,,und,und,und,2011
entity,en,2011-08-27,2011-08-27,,,,0.9,,,,,,,,2011-08-27,passthrough_number_symbols,2026-03-18T12:32:09,,,,,und,und,und,2011-08-27
entity,en,2012-12-27,2012-12-27,,,,0.9,,,,,,,,2012-12-27,passthrough_number_symbols,2026-03-18T12:32:09,,,,,und,und,und,2012-12-27
entity,en,2013-02-09.._(anglès),2013-02-09.. (anglès),2013-02-09.. (English),Retrieved 2013-02-09..,2013-02-09. (English),0.9,0.0,0.9767,0.0,0.0,1.0,0.0,2013-02-09.. (English),2013-02-09.. (English),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,0.9664260149002076,,0.9621686935424804,nllb,it,en,it,2013-02-09.._(English)
entity,en,2013-03-11,2013-03-11,,,,0.9,,,,,,,,2013-03-11,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2013-03-11
entity,en,2013-03-16,2013-03-16,,,,0.9,,,,,,,,2013-03-16,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2013-03-16
entity,en,2013-03-17,2013-03-17,,,,0.9,,,,,,,,2013-03-17,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2013-03-17
entity,en,2013-04-21,2013-04-21,,,,0.9,,,,,,,,2013-04-21,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2013-04-21
entity,en,2013-09-18,2013-09-18,,,,0.9,,,,,,,,2013-09-18,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2013-09-18
entity,en,2013-09-28,2013-09-28,,,,0.9,,,,,,,,2013-09-28,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2013-09-28
entity,en,2013-11-04,2013-11-04,,,,0.9,,,,,,,,2013-11-04,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2013-11-04
entity,en,2014,2014,,,,0.9,,,,,,,,2014,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2014
entity,en,2014-01-09,2014-01-09,,,,0.9,,,,,,,,2014-01-09,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2014-01-09
entity,en,2014-07-13,2014-07-13,,,,0.9,,,,,,,,2014-07-13,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2014-07-13
entity,en,2014-10-28,2014-10-28,,,,0.9,,,,,,,,2014-10-28,passthrough_number_symbols,2026-03-18T12:32:16,,,,,und,und,und,2014-10-28
entity,en,"2014-15_A_EPSTH,_Grècia","2014-15 A EPSTH, Grècia","2014-15 At EPSTH, Greece","2014-15 A EPSTH, Greece","2014-15 A EPSTH, Greece",0.9,0.9787,0.9787,1.0,1.0,1.0,1.0,"2014-15 A EPSTH, Greece","2014-15 A EPSTH, Greece",mt_vote,2026-03-18T12:32:24,,,,,en,en,en,"2014-15_A_EPSTH,_Greece"
entity,en,2014-15_Primera_Divisió_de_Rússia.,2014-15 Primera Divisió de Rússia.,2014-15 Russian First Division.,2014–15 Russian First Division.,2014-15 Russian First Division.,0.9,0.9677,1.0,0.9677,1.0,1.0,1.0,2014-15 Russian First Division.,2014-15 Russian First Division.,mt_vote,2026-03-18T12:32:31,,,,,en,en,en,2014-15_Russian_First_Division.
entity,en,2014-15_Segona_Divisió.,2014-15 Segona Divisió.,2014-15 Second Division.,2014-15 Segunda División.,2014-15 Second Division.,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2014-15 Segunda División.,2014-15 Segunda División.,mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9385528564453124,,madlad,en,gl,en,2014-15_Segunda_División.
entity,en,2014-2015_(anglès),2014-2015 (anglès),2014-2015 (English),2014-2015 (English),2014-2015 (English),0.9,1.0,1.0,1.0,1.0,1.0,1.0,2014-2015 (English),2014-2015 (English),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,0.9701540470123292,0.9701540470123292,0.9701540470123292,nllb,it,it,it,2014-2015_(English)
entity,en,2014.0,2014.0,,,,0.9,,,,,,,,2014.0,passthrough_number_symbols,2026-03-18T12:32:45,,,,,und,und,und,2014.0
entity,en,201415_Bundesliga,201415 Bundesliga,2014-15 Bundesliga season,2014–15 Bundesliga,201415 Bundesliga,0.9,0.7907,0.8095,0.9714,0.0,0.0,1.0,201415 Bundesliga,201415 Bundesliga,mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,0.9584389925003052,0.977770447731018,1.0,salamandra,et,de,de,201415_Bundesliga
entity,en,201415_Football_League_(Grècia),201415 Football League (Grècia),201415 Football League (Greece),201415 Football League (Greece),201415 Football League (Greece),0.9,1.0,1.0,1.0,1.0,1.0,1.0,201415 Football League (Greece),201415 Football League (Greece),mt_vote,2026-03-18T12:32:59,,,,,en,en,en,201415_Football_League_(Greece)
entity,en,201415_North_West_Counties_Football_League,201415 North West Counties Football League,201415 North West Counties Football League,2014–15 North West Counties Football League,201415 North West Counties Football League,0.9,0.9882,1.0,0.9882,1.0,1.0,1.0,201415 North West Counties Football League,201415 North West Counties Football League,mt_vote,2026-03-18T12:33:06,,,,,en,en,en,201415_North_West_Counties_Football_League
entity,en,201415_Premier_League_d'Azerbaidjan,201415 Premier League d'Azerbaidjan,201415 Premier League of Azerbaijan,201415 Azerbaijan Premier League,201415 Azerbaijan Premier League,0.9,0.0,0.0,1.0,0.0,0.0,1.0,201415 Azerbaijan Premier League,201415 Azerbaijan Premier League,mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9715360403060912,0.9715360403060912,salamandra,en,fr,fr,201415_Azerbaijan_Premier_League
entity,en,201415_Serie_B,201415 Serie B,201415 Series B,2014–15 Serie B,201415 Serie B,0.9,0.0,0.0,0.9655,0.0,0.0,1.0,201415 Serie B,201415 Serie B,mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9689722061157228,1.0,salamandra,en,ro,ro,201415_Serie_B
entity,en,2015,2015,,,,0.9,,,,,,,,2015,passthrough_number_symbols,2026-03-18T12:33:19,,,,,und,und,und,2015
entity,en,2015-06-27,2015-06-27,,,,0.9,,,,,,,,2015-06-27,passthrough_number_symbols,2026-03-18T12:33:19,,,,,und,und,und,2015-06-27
entity,en,2015_Campeonato_Brasileiro_Série_C,2015 Campeonato Brasileiro Série C,2015 Brazilian Championship Série C,2015 Campeonato Brasileiro Série C,2015 Campeonato Brasileiro Série C,0.9,0.5797,0.5797,1.0,0.0,0.0,1.0,2015 Campeonato Brasileiro Série C,2015 Campeonato Brasileiro Série C,mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,0.926697552204132,1.0,1.0,salamandra,fr,pt,pt,2015_Campeonato_Brasileiro_Série_C
entity,en,20378.5,20378.5,,,,0.9,,,,,,,,20378.5,passthrough_number_symbols,2026-03-18T12:33:26,,,,,und,und,und,20378.5
entity,en,204.0,204.0,,,,0.9,,,,,,,,204.0,passthrough_number_symbols,2026-03-18T12:33:26,,,,,und,und,und,204.0
entity,en,20769100000.0,20769100000.0,,,,0.9,,,,,,,,20769100000.0,passthrough_number_symbols,2026-03-18T12:33:26,,,,,und,und,und,20769100000.0
entity,en,20_Fenchurch_Street,20 Fenchurch Street,20 Fenchurch Street,20 Fenchurch Street,20 Fenchurch Street,0.9,1.0,1.0,1.0,1.0,1.0,1.0,20 Fenchurch Street,20 Fenchurch Street,mt_vote,2026-03-18T12:33:30,,,,,en,en,en,20_Fenchurch_Street
entity,en,21.2,21.2,,,,0.9,,,,,,,,21.2,passthrough_number_symbols,2026-03-18T12:33:30,,,,,und,und,und,21.2
entity,en,210,210,,,,0.9,,,,,,,,210,passthrough_number_symbols,2026-03-18T12:33:30,,,,,und,und,und,210
entity,en,21000,21000,,,,0.9,,,,,,,,21000,passthrough_number_symbols,2026-03-18T12:33:30,,,,,und,und,und,21000
entity,en,211,211,,,,0.9,,,,,,,,211,passthrough_number_symbols,2026-03-18T12:33:30,,,,,und,und,und,211
entity,en,211.0_(kelvins),211.0 (kelvins),211.0 (Kelvin),211.0 (kelvin),211.0 (kelvins),0.9,0.0,0.0,0.0,0.0,0.0,0.0,211.0 (Kelvin),211.0 (Kelvin),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,0.9433164596557616,,,nllb,mt,en,en,211.0_(Kelvin)
entity,en,211200000,211200000,,,,0.9,,,,,,,,211200000,passthrough_number_symbols,2026-03-18T12:33:37,,,,,und,und,und,211200000
entity,en,214.0,214.0,,,,0.9,,,,,,,,214.0,passthrough_number_symbols,2026-03-18T12:33:37,,,,,und,und,und,214.0
entity,en,2158,2158,,,,0.9,,,,,,,,2158,passthrough_number_symbols,2026-03-18T12:33:37,,,,,und,und,und,2158
entity,en,2158-3226,2158-3226,,,,0.9,,,,,,,,2158-3226,passthrough_number_symbols,2026-03-18T12:33:37,,,,,und,und,und,2158-3226
entity,en,2160.0_(mil·límetres),2160.0 (mil·límetres),"For the purposes of this Regulation, the following definitions shall apply:",2160.0 (mm),2160.0 (millimetres),0.9,0.0,0.0,0.0,0.0,0.0,0.0,2160.0 (millimetres),2160.0 (millimetres),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,,0.9716290235519408,salamandra,en,en,fr,2160.0_(millimetres)
entity,en,2194.0,2194.0,,,,0.9,,,,,,,,2194.0,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,2194.0
entity,en,2195.0,2195.0,,,,0.9,,,,,,,,2195.0,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,2195.0
entity,en,22,22,,,,0.9,,,,,,,,22,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,22
entity,en,22.1,22.1,,,,0.9,,,,,,,,22.1,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,22.1
entity,en,2215.0,2215.0,,,,0.9,,,,,,,,2215.0,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,2215.0
entity,en,22591.38,22591.38,,,,0.9,,,,,,,,22591.38,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,22591.38
entity,en,229,229,,,,0.9,,,,,,,,229,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,229
entity,en,23,23,,,,0.9,,,,,,,,23,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,23
entity,en,23.0,23.0,,,,0.9,,,,,,,,23.0,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,23.0
entity,en,23.8,23.8,,,,0.9,,,,,,,,23.8,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,23.8
entity,en,230.05,230.05,,,,0.9,,,,,,,,230.05,passthrough_number_symbols,2026-03-18T12:33:43,,,,,und,und,und,230.05
entity,en,230_(pulgades_cúbiques),230 (pulgades cúbiques),230 (cubic inches),230 (cubic inches),230 (cubic inches),0.9,1.0,1.0,1.0,1.0,1.0,1.0,230 (cubic inches),230 (cubic inches),mt_vote,2026-03-18T12:33:48,,,,,en,en,en,230_(cubic_inches)
entity,en,233,233,,,,0.9,,,,,,,,233,passthrough_number_symbols,2026-03-18T12:33:48,,,,,und,und,und,233
entity,en,"233,9_(kilòmetres_quadrats)","233,9 (kilòmetres quadrats)",233.9 (square miles),233.9 (square kilometers),233.9 (square kilometres),0.9,0.0,0.0,0.0,0.0,0.0,0.0,233.9 (square kilometers),233.9 (square kilometers),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9475315809249878,,madlad,en,ro,en,233.9_(square_kilometers)
entity,en,"234,_330","234,_330",,,,0.9,,,,,,,,"234,_330",passthrough_number_symbols,2026-03-18T12:33:55,,,,,und,und,und,"234,_330"
entity,en,2368.05_(dies),2368.05 (dies),2368.05 (days),2368.05 (days),2368.05 (days),0.9,1.0,1.0,1.0,1.0,1.0,1.0,2368.05 (days),2368.05 (days),mt_vote,2026-03-18T12:34:01,,,,,en,en,en,2368.05_(days)
entity,en,23900,23900,,,,0.9,,,,,,,,23900,passthrough_number_symbols,2026-03-18T12:34:01,,,,,und,und,und,23900
entity,en,23rd_Street_(Manhattan),23rd Street (Manhattan),23rd Street (Manhattan),23rd Street (Manhattan),23rd Street (Manhattan),0.9,1.0,1.0,1.0,1.0,1.0,1.0,23rd Street (Manhattan),23rd Street (Manhattan),mt_vote,2026-03-18T12:34:06,,,,,en,en,en,23rd_Street_(Manhattan)
entity,en,24.0,24.0,,,,0.9,,,,,,,,24.0,passthrough_number_symbols,2026-03-18T12:34:06,,,,,und,und,und,24.0
entity,en,24.4,24.4,,,,0.9,,,,,,,,24.4,passthrough_number_symbols,2026-03-18T12:34:06,,,,,und,und,und,24.4
entity,en,2439.0,2439.0,,,,0.9,,,,,,,,2439.0,passthrough_number_symbols,2026-03-18T12:34:06,,,,,und,und,und,2439.0
entity,en,245.0,245.0,,,,0.9,,,,,,,,245.0,passthrough_number_symbols,2026-03-18T12:34:06,,,,,und,und,und,245.0
entity,en,248,248,,,,0.9,,,,,,,,248,passthrough_number_symbols,2026-03-18T12:34:06,,,,,und,und,und,248
entity,en,25,25,,,,0.9,,,,,,,,25,passthrough_number_symbols,2026-03-18T12:34:06,,,,,und,und,und,25
entity,en,"25,2_(kilòmetres_quadrats)","25,2 (kilòmetres quadrats)",25.2 (square miles),25.2 (square kilometers),25.2 (square kilometres),0.9,0.0,0.0,0.0,0.0,0.0,0.0,25.2 (square kilometers),25.2 (square kilometers),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9575937390327454,,madlad,en,ro,en,25.2_(square_kilometers)
entity,en,25.0,25.0,,,,0.9,,,,,,,,25.0,passthrough_number_symbols,2026-03-18T12:34:12,,,,,und,und,und,25.0
entity,en,250,250,,,,0.9,,,,,,,,250,passthrough_number_symbols,2026-03-18T12:34:12,,,,,und,und,und,250
entity,en,250493000000.0,250493000000.0,,,,0.9,,,,,,,,250493000000.0,passthrough_number_symbols,2026-03-18T12:34:12,,,,,und,und,und,250493000000.0
entity,en,250_Delaware_Avenue,250 Delaware Avenue,250 Delaware Avenue,250 Delaware Avenue,250 Delaware Avenue,0.9,1.0,1.0,1.0,1.0,1.0,1.0,250 Delaware Avenue,250 Delaware Avenue,mt_vote,2026-03-18T12:34:16,,,,,en,en,en,250_Delaware_Avenue
entity,en,252000.0_(mil·límetres),252000.0 (mil·límetres),"For the purposes of this Regulation, the following definitions shall apply:",252000.0 (millimeters),252000.0 (millimetres),0.9,0.0,0.0,0.9545,0.0,0.0,1.0,252000.0 (millimetres),252000.0 (millimetres),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9754807949066162,0.9810167551040648,salamandra,en,mt,fr,252000.0_(millimetres)
entity,en,253260.0_(mil·límetres),253260.0 (mil·límetres),Manufacture in which the value of all the materials used does not exceed 30% of the ex-works price of the product,253260.0 (millimeters),253260.0 (millimetres),0.9,0.0,0.0,0.9545,0.0,0.0,1.0,253260.0 (millimetres),253260.0 (millimetres),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9733722805976868,0.97354257106781,salamandra,en,mt,fr,253260.0_(millimetres)
entity,en,254989570.60815_(kilòmetres),254989570.60815 (kilòmetres),254989570.60815 (km),254989570.60815 (km),254989570.60815 (kilometers),0.9,0.0,0.0,0.0,0.0,0.0,0.0,254989570.60815 (kilometers),254989570.60815 (kilometers),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,,0.9431699514389038,salamandra,en,en,ro,254989570.60815_(kilometers)
entity,en,258.2_(quilòmetres_quadrats),258.2 (quilòmetres quadrats),258.2 (square miles),258.2 (square kilometers),258.2 (square kilometres),0.9,0.0,0.0,0.0,0.0,0.0,0.0,258.2 (square kilometers),258.2 (square kilometers),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.9512003660202026,,madlad,en,ro,en,258.2_(square_kilometers)
entity,en,258._0_(Kelvin),258. 0 (Kelvin),This is 258.0 (Kelvin),258.0 (Kelvin),258.0 (Kelvin),0.9,0.0,0.0,1.0,0.0,0.0,1.0,258.0 (Kelvin),258.0 (Kelvin),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,0.963796079158783,0.963796079158783,salamandra,en,mt,mt,258.0_(Kelvin)
entity,en,259776702.47055_(kilòmetres),259776702.47055 (kilòmetres),259776702.47055 (kilometers) This is a list of the current districts of France.,259776702.47055 (km),259776702.47055 (kilometers),0.9,0.0,0.0,0.0,0.0,0.0,0.0,259776702.47055 (kilometers),259776702.47055 (kilometers),mt_vote_revoted_gte_langfilter,2026-03-19T13:40:56,,,0.9511224627494812,salamandra,en,en,ro,259776702.47055_(kilometers)
entity,en,260855000000.0,260855000000.0,,,,0.9,,,,,,,,260855000000.0,passthrough_number_symbols,2026-03-18T12:35:04,,,,,und,und,und,260855000000.0
entity,en,265.0,265.0,,,,0.9,,,,,,,,265.0,passthrough_number_symbols,2026-03-18T12:35:04,,,,,und,und,und,265.0
entity,en,265.0_(kelvins),265.0 (kelvins),It's going to be 265.0 in kelvins.,265.0 (kelvin),265.0 (kelvins),0.9,0.5,0.5306,0.9655,0.0,0.0,1.0,265.0 (kelvin),265.0 (kelvin),mt_vote,2026-03-18T12:35:10,,,,,en,en,en,265.0_(kelvin)
entity,en,268.0,268.0,,,,0.9,,,,,,,,268.0,passthrough_number_symbols,2026-03-18T12:35:10,,,,,und,und,und,268.0
entity,en,2691.0,2691.0,,,,0.9,,,,,,,,2691.0,passthrough_number_symbols,2026-03-18T12:35:10,,,,,und,und,und,2691.0
entity,en,2702.0,2702.0,,,,0.9,,,,,,,,2702.0,passthrough_number_symbols,2026-03-18T12:35:10,,,,,und,und,und,2702.0
entity,en,27250,27250,,,,0.9,,,,,,,,27250,passthrough_number_symbols,2026-03-18T12:35:10,,,,,und,und,und,27250
entity,en,27367194,27367194,,,,0.9,,,,,,,,27367194,passthrough_number_symbols,2026-03-18T12:35:10,,,,,und,und,und,27367194
entity,en,27400,27400,,,,0.9,,,,,,,,27400,passthrough_number_symbols,2026-03-18T12:35:10,,,,,und,und,und,27400
entity,en,2743.0,2743.0,,,,0.9,,,,,,,,2743.0,passthrough_number_symbols,2026-03-18T12:35:10,,,,,und,und,und,2743.0
