kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
relation,ca,commander,commander,comandant,comandament,comandant,0.9,0.9,1.0,0.9,1,1,1,comandant,comandant,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8624933958053589,0.8365089893341064,0.8624933958053589,nllb,fr,et,fr,Comandant
relation,ca,comparable,comparable,comparable,comparable,comparable,0.9,1.0,1.0,1.0,1,1,1,comparable,comparable,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,sl,sl,sl,Comparable
relation,ca,competeIn,compete In,competir en,Competeix a,competir In,0.9,0.0,0.9091,0.0,0,1,0,competir In,competir In,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9365510940551758,,0.9748326539993286,salamandra,es,en,es,CompetirIn
relation,ca,completionDate,completion Date,Data de finalització,Data de finalització,Data de finalització,0.9,1.0,1.0,1.0,1,1,1,Data de finalització,Data de finalització,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8273640871047974,0.8273640871047974,0.8273640871047974,nllb,ca,ca,ca,DataDeFinalització
relation,ca,cosparId,cospar Id,cospar Id,Id cospar,cospar Id,0.9,0.0,1.0,0.0,0,1,0,cospar Id,cospar Id,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9999998807907104,,0.9999998807907104,salamandra,fr,en,fr,CosparId
relation,ca,cost,cost,costos,cost,cost,0.9,0.0,0.0,0.0,0,0,0,costos,costos,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9129184484481812,,,nllb,fi,en,en,Costos
relation,ca,country,country,país,República Txecaworld. kgm,country,0.9,0.1379,0.0,0.0,0,0,0,país,país,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8801699280738831,0.62583327293396,,nllb,ga,sk,en,País
relation,ca,countryOrigin,country Origin,país Origen,país Origen,Origen del país,0.9,1.0,0.4615,0.4615,1,0,0,país Origen,país Origen,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8393779993057251,0.8393779993057251,0.8050907850265503,madlad,ga,ga,es,PaísOrigen
relation,ca,countySeat,county Seat,comtat Sede,Seat del comtat,capital del comtat,0.9,0.0,0.0,0.7879,0,0,0,capital del comtat,capital del comtat,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,,0.6584222316741943,0.7318977117538452,salamandra,en,ca,ca,CapitalDelComtat
relation,ca,course,course,Cors,carta,course,0.9,0.0,0.0,0.0,0,0,0,Cors,Cors,mt_vote,2026-02-28T20:54:39,,,,,en,en,en,Cors
relation,ca,creator,creator,creador,creador,creador,0.9,1.0,1.0,1.0,1,1,1,creador,creador,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9392881393432616,0.9392881393432616,0.9392881393432616,nllb,es,es,es,Creador
relation,ca,creatorOfDish,creator Of Dish,creador de Dish,creador de Dish,Creador del plat,0.9,1.0,0.7097,0.7097,1,0,0,creador de Dish,creador de Dish,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9349889755249025,0.9349889755249025,0.7502008080482483,madlad,gl,gl,ca,CreadorDeDish
relation,ca,crewMembers,crew Members,Membres de la tripulació,Membres de la tripulació,Membres de la tripulació,0.9,1.0,1.0,1.0,1,1,1,Membres de la tripulació,Membres de la tripulació,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8408942222595215,0.8408942222595215,0.8408942222595215,nllb,ca,ca,ca,MembresDeLaTripulació
relation,ca,currency,currency,moneda,currency,moneda,0.9,0.0,0.0,0.0,0,0,0,moneda,moneda,mt_vote,2026-02-28T20:54:40,,,,,en,en,en,Moneda
relation,ca,currentTenants,current Tenants,Locataris actuals,Arrendataris actuals,Llogaters actuals,0.9,0.0,0.0,0.0,0,0,0,Llogaters actuals,Llogaters actuals,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,,,0.7204355597496033,salamandra,en,en,ca,LlogatersActuals
relation,ca,currentclub,currentclub,club actual,currentclub,currentclub,0.9,0.0,0.0,0.0,0,0,0,currentclub,currentclub,mt_vote,2026-02-28T20:54:40,,,,,en,en,en,Currentclub
relation,ca,currentteam,currentteam,equip actual,currentteam,currentteam,0.9,0.0,0.0,0.0,0,0,0,currentteam,currentteam,mt_vote,2026-02-28T20:54:40,,,,,en,en,en,Currentteam
relation,ca,cylinderCount,cylinder Count,Número de cilindres,Recompte de cilindres,Compte de cilindres,0.9,0.75,0.7895,0.95,0,0,1,Compte de cilindres,Compte de cilindres,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8630178570747375,0.8403434157371521,0.858098030090332,salamandra,es,fr,fr,CompteDeCilindres
relation,ca,dateOfRetirement,date Of Retirement,data de jubilació,date Of Retirement,data de jubilació,0.9,0.0,1.0,0.0,0,1,0,data de jubilació,data de jubilació,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8562445640563965,,0.8562445640563965,salamandra,es,en,es,DataDeJubilació
relation,ca,dean,dean,Dean,dean,dean,0.9,0.0,0.0,0.0,0,0,0,Dean,Dean,mt_vote,2026-02-28T20:54:41,,,,,en,en,en,Dean
relation,ca,deathCause,death Cause,Causa de la mort,Causa de la mort,causa de mort,0.9,1.0,0.8966,0.8966,1,0,0,Causa de la mort,Causa de la mort,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8519452810287476,0.8519452810287476,0.8960137367248535,madlad,es,es,es,CausaDeLaMort
relation,ca,deathDate,death Date,Data de mort,Data de mort,data de defunció,0.9,1.0,0.5714,0.5714,1,0,0,Data de mort,Data de mort,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.927857518196106,0.927857518196106,0.8933762311935425,madlad,es,es,es,DataDeMort
relation,ca,deathPlace,death Place,lloc de la mort,Lloc de la mort,Lloc de la mort,0.9,1.0,1.0,1.0,1,1,1,lloc de la mort,lloc de la mort,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9047892093658448,0.8091328144073486,0.8091328144073486,nllb,es,ca,ca,LlocDeLaMort
relation,ca,deathYear,death Year,mort Any,any de la mort,any de la mort,0.9,0.0,0.0,1.0,0,0,1,any de la mort,any de la mort,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,,0.8415157794952393,0.8415157794952393,madlad,en,ca,ca,AnyDeLaMort
relation,ca,debutTeam,debut Team,debut de l'equip,debut Team,debut Team,0.9,0.0,0.0,0.0,0,0,0,debut de l'equip,debut de l'equip,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8618273138999939,,,nllb,fr,en,en,DebutDeL'equip
relation,ca,dedicatedTo,dedicated To,dedicat a,dedicat a,dedicat a,0.9,0.0,0.0,0.0,0,0,0,dedicat a,dedicat a,mt_vote,2026-02-28T20:54:43,,,,,en,en,en,DedicatA
relation,ca,demonym,demonym,demonim,dimoni,demònim,0.9,0.0,0.0,0.4615,0,0,0,demònim,demònim,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,,0.7155412435531616,0.7743974328041077,salamandra,en,lt,ht,Demònim
relation,ca,density,density,densitat,densitat,densitat,0.9,1.0,1.0,1.0,1,1,1,densitat,densitat,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9417119026184082,0.9417119026184082,0.9417119026184082,nllb,es,es,es,Densitat
relation,ca,derivative,derivative,derivada,derivada,derivatiu,0.9,1.0,0.0,0.0,1,0,0,derivada,derivada,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8413667678833008,0.8413667678833008,,madlad,lt,lt,en,Derivada
relation,ca,designCompany,design Company,Disseny de l'empresa,Companyia de disseny,Companyia de disseny,0.9,0.35,0.35,1.0,0,0,1,Companyia de disseny,Companyia de disseny,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8092871308326721,0.891897976398468,0.891897976398468,madlad,ca,es,es,CompanyiaDeDisseny
relation,ca,designer,designer,dissenyador,dissenyador,dissenyador,0.9,1.0,1.0,1.0,1,1,1,dissenyador,dissenyador,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8930182456970215,0.8930182456970215,0.8930182456970215,nllb,ca,ca,ca,Dissenyador
relation,ca,developer,developer,desenvolupador,desenvolupador,desarrollador,0.9,1.0,0.6667,0.6667,1,0,0,desenvolupador,desenvolupador,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8615341186523438,0.8615341186523438,0.9386316537857056,madlad,es,es,es,Desenvolupador
relation,ca,diameter,diameter,diàmetre,diàmetre,diàmetre,0.9,1.0,1.0,1.0,1,1,1,diàmetre,diàmetre,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7770451307296753,0.7770451307296753,0.7770451307296753,nllb,vi,vi,vi,Diàmetre
relation,ca,director,director,director,director,director,0.9,0.0,0.0,0.0,0,0,0,director,director,mt_vote,2026-02-28T20:54:45,,,,,en,en,en,Director
relation,ca,discovered,discovered,descoberta,descobert,descobert,0.9,0.0,0.0,0.0,0,0,0,descobert,descobert,mt_vote,2026-02-28T20:54:45,,,,,en,en,en,Descobert
relation,ca,discoverer,discoverer,descobridor,descobridor,descobridor,0.9,1.0,1.0,1.0,1,1,1,descobridor,descobridor,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.928190529346466,0.928190529346466,0.928190529346466,nllb,es,es,es,Descobridor
relation,ca,dishVariation,dish Variation,Dispositiu Variació,Variació del plat,variació del plat,0.9,0.4444,0.4444,1.0,0,0,1,Variació del plat,Variació del plat,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7431808710098267,0.8830151557922363,0.8525217771530151,madlad,ca,ca,ca,VariacióDelPlat
relation,ca,dissolutionYear,dissolution Year,Dissolució Any,any de dissolució,Any de dissolució,0.9,0.6452,0.6452,1.0,0,0,1,any de dissolució,any de dissolució,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8779934644699097,0.8727945685386658,0.8513076901435852,madlad,ca,ca,es,AnyDeDissolució
relation,ca,distributingCompany,distributing Company,Empresa distribuïdora,Companyia distribuïdora,Companyia distribuïdora,0.9,0.7727,0.7727,1.0,0,0,1,Companyia distribuïdora,Companyia distribuïdora,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8897145986557007,0.9128046631813048,0.9128046631813048,madlad,ca,ca,ca,CompanyiaDistribuïdora
relation,ca,distributingLabel,distributing Label,distribució Etiqueta,Etiqueta de distribució,distribuint Label,0.9,0.5116,0.0,0.0,0,0,0,distribució Etiqueta,distribució Etiqueta,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7614531517028809,0.759967565536499,,nllb,ca,ca,en,DistribucióEtiqueta
relation,ca,distributor,distributor,distribuïdor,distribuïdor,distribuïdor,0.9,1.0,1.0,1.0,1,1,1,distribuïdor,distribuïdor,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8844097852706909,0.8844097852706909,0.8844097852706909,nllb,ca,ca,ca,Distribuïdor
relation,ca,district,district,districte,districte,districte,0.9,0.0,0.0,0.0,0,0,0,districte,districte,mt_vote,2026-02-28T20:54:48,,,,,en,en,en,Districte
relation,ca,division,division,divisió,divisió,divisió,0.9,1.0,1.0,1.0,1,1,1,divisió,divisió,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8882665634155273,0.8882665634155273,0.8882665634155273,nllb,es,es,es,Divisió
relation,ca,doctoralAdvisor,doctoral Advisor,Conseller de doctorat,Assessor doctoral,assessor doctoral,0.9,0.5789,0.5789,1.0,0,0,1,assessor doctoral,assessor doctoral,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8108639717102051,0.7962468266487122,0.8438528776168823,salamandra,fr,da,da,AssessorDoctoral
relation,ca,doctoralStudent,doctoral Student,Estudiant de doctorat,doctoral Student,estudiant de doctorat,0.9,0.0,1.0,0.0,0,1,0,estudiant de doctorat,estudiant de doctorat,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8989149332046509,,0.9232387542724608,salamandra,fr,en,fr,EstudiantDeDoctorat
relation,ca,draftPick,draft Pick,Seleccioneu el projecte,Escollida d' esborrany,draft Pick,0.9,0.2667,0.0,0.0,0,0,0,Escollida d' esborrany,Escollida d' esborrany,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.5690704584121704,0.5794241428375244,,madlad,ca,ca,en,EscollidaD'Esborrany
relation,ca,draftRound,draft Round,Projecte de Ronda,esborrany Ronda,draft Round,0.9,0.0,0.0,0.0,0,0,0,Projecte de Ronda,Projecte de Ronda,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6640118360519409,,,nllb,fr,en,en,ProjecteDeRonda
relation,ca,draftTeam,draft Team,Projecte de l'equip,Equip d' esborrany,draft Team,0.9,0.2703,0.0,0.0,0,0,0,Projecte de l'equip,Projecte de l'equip,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7300395965576172,0.6869944334030151,,nllb,fr,ca,en,ProjecteDeL'equip
relation,ca,draftYear,draft Year,Projecte Any,Any de l' esborrany,draft Year,0.9,0.0,0.0,0.0,0,0,0,Any de l' esborrany,Any de l' esborrany,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,,0.642593264579773,,madlad,en,ca,en,AnyDeL'Esborrany
relation,ca,editing,editing,edició,Edició,edició,0.9,1.0,1.0,1.0,1,1,1,Edició,Edició,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6517393589019775,0.7084146738052368,0.6517393589019775,madlad,es,es,es,Edició
relation,ca,editor,editor,editor,editor,editor,0.9,0.0,0.0,0.0,0,0,0,editor,editor,mt_vote,2026-02-28T20:54:50,,,,,en,en,en,Editor
relation,ca,eissnNumber,eissn Number,Número d'emissió,Número d' eissn,Número eissn,0.9,0.8387,0.7857,0.8889,0,0,0,Número eissn,Número eissn,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6474555730819702,0.9357123374938964,0.9379062652587892,salamandra,gl,gl,gl,NúmeroEissn
relation,ca,elevationAboveTheSeaLevel,elevation Above The Sea Level,elevació sobre el nivell del mar,elevació sobre el nivell del mar,elevació per sobre del nivell del mar,0.9,1.0,0.9275,0.9275,1,1,1,elevació per sobre del nivell del mar,elevació per sobre del nivell del mar,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.831506609916687,0.831506609916687,0.8451789617538452,salamandra,ca,ca,ca,ElevacióPerSobreDelNivellDelMar
relation,ca,elevationAboveTheSeaLevelInFeet,elevation Above The Sea Level In Feet,elevació sobre el nivell del mar en peus,elevació sobre el nivell del mar en peus,elevació sobre el nivell del mar en peus,0.9,1.0,1.0,1.0,1,1,1,elevació sobre el nivell del mar en peus,elevació sobre el nivell del mar en peus,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.816398024559021,0.816398024559021,0.816398024559021,nllb,ca,ca,ca,ElevacióSobreElNivellDelMarEnPeus
relation,ca,elevationAboveTheSeaLevelInMetres,elevation Above The Sea Level In Metres,elevació sobre el nivell del mar en metres,elevació sobre el nivell del mar en metres,elevació sobre el nivell del mar en metres,0.9,1.0,1.0,1.0,1,1,1,elevació sobre el nivell del mar en metres,elevació sobre el nivell del mar en metres,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8598214387893677,0.8598214387893677,0.8598214387893677,nllb,ca,ca,ca,ElevacióSobreElNivellDelMarEnMetres
relation,ca,employer,employer,empresari,ocupador,ocupador,0.9,0.2353,0.2353,1.0,0,0,1,ocupador,ocupador,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7332050800323486,0.7227813005447388,0.7227813005447388,madlad,es,es,es,Ocupador
relation,ca,engine,engine,motor,motor,motor,0.9,0.0,0.0,0.0,0,0,0,motor,motor,mt_vote,2026-02-28T20:54:53,,,,,en,en,en,Motor
relation,ca,epoch,epoch,època,època,època,0.9,1.0,1.0,1.0,1,1,1,època,època,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6347170472145081,0.6347170472145081,0.6347170472145081,nllb,it,it,it,Època
relation,ca,escapeVelocity,escape Velocity,Velocitat d'escapament,Velocitat d' escape,Velocitat d'escapament,0.9,0.878,1.0,0.878,0,1,0,Velocitat d'escapament,Velocitat d'escapament,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8146876096725464,0.8947700262069702,0.8146876096725464,salamandra,fr,ca,fr,VelocitatD'escapament
relation,ca,established,established,Establert,establert,establert,0.9,0.0,0.0,0.0,0,0,0,Establert,Establert,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7806996703147888,,,nllb,es,en,en,Establert
relation,ca,ethnicGroup,ethnic Group,Grup ètnic,Grup ètnic,grup ètnic,0.9,1.0,1.0,1.0,1,1,1,Grup ètnic,Grup ètnic,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8719435930252075,0.8719435930252075,0.8438642024993896,nllb,oc,oc,oc,GrupÈtnic
relation,ca,extinctionDate,extinction Date,Data d'extinció,Data d' extinció,Data d'extinció,0.9,0.9677,1.0,0.9677,1,1,1,Data d' extinció,Data d' extinció,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9192167520523072,0.9285397529602052,0.9192167520523072,madlad,ca,ca,ca,DataD'Extinció
relation,ca,failedLaunches,failed Launches,Falsos llançaments,Els llançaments han fallat,llançaments fallits,0.9,0.6364,0.5946,0.7556,0,0,0,llançaments fallits,llançaments fallits,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6058464050292969,0.6903002262115479,0.7883861064910889,salamandra,ca,ca,ca,LlançamentsFallits
relation,ca,family,family,família,family,família,0.9,0.0,1.0,0.0,0,1,0,família,família,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9424800872802734,,0.9424800872802734,salamandra,cs,en,cs,Família
relation,ca,fat,fat,greix,fet,greix,0.9,0.0,1.0,0.0,0,1,0,greix,greix,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.5322363972663879,,0.5322363972663879,salamandra,de,en,de,Greix
relation,ca,fate,fate,el destí,fatal,destí,0.9,0.0,0.7692,0.0,0,0,0,el destí,el destí,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7121328711509705,,0.6841403245925903,nllb,es,en,cs,ElDestí
relation,ca,finalFlight,final Flight,Vol final,final Flight,Vol final,0.9,0.0,1.0,0.0,0,1,0,Vol final,Vol final,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7159574031829834,,0.7159574031829834,salamandra,it,en,it,VolFinal
relation,ca,firstAired,first Aired,Primera emissió,primera emissió,primera emissió,0.9,1.0,1.0,1.0,1,1,1,Primera emissió,Primera emissió,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7760188579559326,0.7580476999282837,0.7580476999282837,nllb,es,es,es,PrimeraEmissió
relation,ca,firstAppearanceInFilm,first Appearance In Film,Primera aparició en pel·lícula,primera aparició en pel· lícula,primera aparició al cinema,0.9,0.9836,0.6786,0.6667,1,0,0,primera aparició en pel· lícula,primera aparició en pel· lícula,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9374659061431884,0.938478708267212,0.9237874746322632,madlad,ca,ca,ca,PrimeraAparicióEnPel·Lícula
relation,ca,firstPublicationYear,first Publication Year,primer any de publicació,primer any de publicació,primer any de publicació,0.9,1.0,1.0,1.0,1,1,1,primer any de publicació,primer any de publicació,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7871968746185303,0.7871968746185303,0.7871968746185303,nllb,ca,ca,ca,PrimerAnyDePublicació
relation,ca,floorArea,floor Area,Superfície del pis,Àrea del pis,superfície del terra,0.9,0.6,0.7895,0.4375,0,0,0,Àrea del pis,Àrea del pis,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.714471161365509,0.7882182002067566,0.6724209785461426,madlad,ca,it,ca,ÀreaDelPis
relation,ca,floorCount,floor Count,Comptació de pisos,Recompte de plantes,Compte de plantes,0.9,0.5946,0.6286,0.9444,0,0,1,Compte de plantes,Compte de plantes,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.644422173500061,0.6452442407608032,0.6644822359085083,salamandra,ca,fr,fr,CompteDePlantes
relation,ca,followedBy,followed By,seguit per,seguit per,Seguit per,0.9,1.0,1.0,1.0,1,1,1,seguit per,seguit per,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8939316272735596,0.8939316272735596,0.8097560405731201,nllb,ca,ca,ca,SeguitPer
relation,ca,format,format,format,format,format,0.9,0.0,0.0,0.0,0,0,0,format,format,mt_vote,2026-02-28T20:54:58,,,,,en,en,en,Format
relation,ca,formerBandMember,former Band Member,Anterior membre de la banda,antic membre de la banda,antic membre de la banda,0.9,0.902,0.902,1.0,1,1,1,antic membre de la banda,antic membre de la banda,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8796259164810181,0.901691734790802,0.901691734790802,madlad,fr,fr,fr,AnticMembreDeLaBanda
relation,ca,formerName,former Name,Anterior Nom,Nom anterior,antic nom,0.9,0.0,0.0,0.0,0,0,0,Anterior Nom,Anterior Nom,mt_vote,2026-02-28T20:54:58,,,,,en,en,en,AnteriorNom
relation,ca,formerTeam,former Team,Ex-equip,antic equip,antic equip,0.9,0.0,0.0,0.0,0,0,0,antic equip,antic equip,mt_vote,2026-02-28T20:54:59,,,,,en,en,en,AnticEquip
relation,ca,fossil,fossil,fosil,fòssil,fòssil,0.9,0.7273,0.7273,1.0,0,0,1,fòssil,fòssil,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9101082682609558,0.7312788963317871,0.7312788963317871,madlad,ro,oc,oc,Fòssil
relation,ca,foundationPlace,foundation Place,fundació Lloc,lloc de la fundació,lloc de fundació,0.9,0.5,0.5517,0.9143,0,0,1,lloc de fundació,lloc de fundació,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7674661874771118,0.8160280585289001,0.8385990262031555,salamandra,ca,es,ca,LlocDeFundació
relation,ca,foundedBy,founded By,fundat per,fundat per,fundat per,0.9,1.0,1.0,1.0,1,1,1,fundat per,fundat per,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7454107403755188,0.7454107403755188,0.7454107403755188,nllb,nl,nl,nl,FundatPer
relation,ca,founder,founder,fundador,fundador,fundador,0.9,1.0,1.0,1.0,1,1,1,fundador,fundador,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9104374647140504,0.9104374647140504,0.9104374647140504,nllb,pt,pt,pt,Fundador
relation,ca,foundingDate,founding Date,data de fundació,data de fundació,Data de fundació,0.9,1.0,1.0,1.0,1,1,1,data de fundació,data de fundació,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8724020719528198,0.8724020719528198,0.8683583736419678,nllb,ca,ca,ca,DataDeFundació
relation,ca,foundingYear,founding Year,Any de fundació,any de fundació,Any de fundació,0.9,1.0,1.0,1.0,1,1,1,any de fundació,any de fundació,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8607774972915649,0.8843708038330078,0.8607774972915649,madlad,ca,ca,ca,AnyDeFundació
relation,ca,frequency,frequency,freqüència,freqüència,freqüència,0.9,1.0,1.0,1.0,1,1,1,freqüència,freqüència,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.92628014087677,0.92628014087677,0.92628014087677,nllb,ca,ca,ca,Freqüència
relation,ca,fullName,full Name,Nom complet,Nom complet,Nom complet,0.9,1.0,1.0,1.0,1,1,1,Nom complet,Nom complet,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8029720783233643,0.8029720783233643,0.8029720783233643,nllb,pt,pt,pt,NomComplet
relation,ca,function,function,funció,funció,function,0.9,1.0,0.0,0.0,1,0,0,funció,funció,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7650233507156372,0.7650233507156372,,madlad,es,es,en,Funció
relation,ca,garrison,garrison,guarnició,guarnició,guarnició,0.9,1.0,1.0,1.0,1,1,1,guarnició,guarnició,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7503083348274231,0.7503083348274231,0.7503083348274231,nllb,gl,gl,gl,Guarnició
relation,ca,gemstone,gemstone,pedra preciosa,pedra preciosa,gemstone,0.9,1.0,0.0,0.0,1,0,0,pedra preciosa,pedra preciosa,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7890132665634155,0.7890132665634155,,madlad,es,es,en,PedraPreciosa
relation,ca,generalManager,general Manager,Gerent general,No s' ha pogut obrir el fitxer% 1. general Manager,director general,0.9,0.3438,0.7333,0.3939,0,0,0,Gerent general,Gerent general,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.9283790588378906,0.7315775156021118,0.8507388830184937,nllb,nl,ca,de,GerentGeneral
relation,ca,genre,genre,gènere,gènere,gènere,0.9,1.0,1.0,1.0,1,1,1,gènere,gènere,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6953729391098022,0.6953729391098022,0.6953729391098022,nllb,ht,ht,ht,Gènere
relation,ca,genus,genus,gènere,gènere,gènere,0.9,1.0,1.0,1.0,1,1,1,gènere,gènere,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6923503875732422,0.6923503875732422,0.6923503875732422,nllb,ht,ht,ht,Gènere
relation,ca,governingBody,governing Body,Organisme de govern,governing Body,Òrgan de govern,0.9,0.0,0.8235,0.0,0,0,0,Òrgan de govern,Òrgan de govern,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.8302011489868164,,0.8360551595687866,salamandra,fr,en,nl,ÒrganDeGovern
relation,ca,governmentType,government Type,Govern Tipus,Tipus de govern,Tipus de govern,0.9,0.0,0.0,1.0,0,0,1,Tipus de govern,Tipus de govern,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,,0.8718317747116089,0.8718317747116089,madlad,en,fr,fr,TipusDeGovern
relation,ca,gridReference,grid Reference,Referència de xarxa,Referència de la graella,Referència de la graella,0.9,0.7907,0.7907,1.0,0,0,1,Referència de la graella,Referència de la graella,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.5962831974029541,0.6297683715820312,0.6297683715820312,madlad,ca,ca,ca,ReferènciaDeLaGraella
relation,ca,gross,gross,Grans,gross,brut,0.9,0.0,0.0,0.0,0,0,0,Grans,Grans,mt_vote,2026-02-28T20:55:03,,,,,en,en,en,Grans
relation,ca,ground,ground,terra,terra,terra,0.9,0.0,0.0,0.0,0,0,0,terra,terra,mt_vote,2026-02-28T20:55:04,,,,,en,en,en,Terra
relation,ca,hasDeputy,has Deputy,té Subdirector,té un adjunt,té adjunt,0.9,0.4615,0.4348,0.8571,0,0,0,té un adjunt,té un adjunt,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.6593062877655029,0.7625343203544617,0.5888350605964661,madlad,fr,fr,fr,TéUnAdjunt
relation,ca,hasToItsNorth,has To Its North,Té al seu nord,té al seu nord,té el nord a,0.9,1.0,0.6923,0.6923,1,0,0,té al seu nord,té al seu nord,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:44,0.7967461347579956,0.8008730411529541,0.841448187828064,madlad,wa,wa,ca,TéAlSeuNord
